Motif_ID,Real_Score_Sum,Shuffled_Mean_Score,P_Value,Adj_P_Value
MA1371.2,19388.22582,6818.018924900001,0.009900990099009901,0.016203703703703703
MA1372.2,4417.0892,3228.0067320000003,0.009900990099009901,0.016203703703703703
MA1373.1,36798.42961,7231.2105237000005,0.009900990099009901,0.016203703703703703
MA1374.2,13691.75746,5805.954433099999,0.009900990099009901,0.016203703703703703
MA1375.2,12433.4963,15926.031145000004,1.0,1.0
MA1376.2,1451.2856,565.5249079999999,0.009900990099009901,0.016203703703703703
MA1377.2,1455.18459,1891.7380025,1.0,1.0
MA1378.1,1513.2117,1970.2760849999997,1.0,1.0
MA1379.1,37324.82177,26529.3939103,0.009900990099009901,0.016203703703703703
MA1380.1,37697.46328,26986.24971020001,0.009900990099009901,0.016203703703703703
MA1381.2,3789.3288,2472.1384879999996,0.009900990099009901,0.016203703703703703
MA1382.2,1934.9705000000001,1028.6171857,0.009900990099009901,0.016203703703703703
MA1383.2,10882.9012,12910.335155999997,1.0,1.0
MA1384.1,5465.5298999999995,6706.622045999999,1.0,1.0
MA1385.2,11948.6551,12939.114045000002,1.0,1.0
MA1386.3,6246.866,4995.506356000001,0.009900990099009901,0.016203703703703703
MA1387.2,7417.4237,7576.0510460000005,0.6831683168316832,0.9342359767891683
MA1388.2,5785.4436,4422.05224,0.009900990099009901,0.016203703703703703
MA1389.2,5534.25876,6349.088963300001,1.0,1.0
MA1390.3,5215.8497,4020.9180540000007,0.009900990099009901,0.016203703703703703
MA1391.3,3550.1815,4802.700221999999,1.0,1.0
MA1392.3,2640.0297,3186.639260000001,1.0,1.0
MA1393.3,2743.2909,2432.770977000002,0.0594059405940594,0.0903225806451613
MA1394.3,3595.8705,3401.9465210000008,0.1485148514851485,0.2196652719665272
MA1396.2,4478.7436,5233.439520000001,0.9900990099009901,1.0
MA1397.2,6353.165,6953.8753019999995,0.9900990099009901,1.0
MA1398.3,3177.7651,4061.374393,1.0,1.0
MA1400.2,7520.1529,7460.222420500001,0.4158415841584158,0.5903614457831325
MA1401.2,10179.22286,10477.541306400002,0.8316831683168316,1.0
MA1402.1,21157.5538252,-113.40589162300004,0.009900990099009901,0.016203703703703703
MA1403.1,-178324.6825763,-19072.492219899992,1.0,1.0
MA1404.1,32869.5181421,553.1728929449996,0.009900990099009901,0.016203703703703703
MA1405.2,1428.64,2869.767597000001,1.0,1.0
MA1406.2,9199.1121,10808.566028,1.0,1.0
MA1408.2,2956.0566,3972.5957419999995,1.0,1.0
MA1409.2,2638.1737,3461.971787999999,1.0,1.0
MA1410.2,1384.1580999999999,770.8326239999998,0.009900990099009901,0.016203703703703703
MA1411.2,2069.999,1292.7131239999994,0.009900990099009901,0.016203703703703703
MA1412.2,1320.9892,885.6742232000001,0.009900990099009901,0.016203703703703703
MA1415.2,9554.27185,3922.6771458999997,0.009900990099009901,0.016203703703703703
MA1416.1,30778.62015,1873.3958715000003,0.009900990099009901,0.016203703703703703
MA1417.2,3577.37971,1694.7713156999991,0.009900990099009901,0.016203703703703703
MA1424.2,2498.6730000000002,1282.1481160000005,0.009900990099009901,0.016203703703703703
MA1425.2,2192.9544,1239.1397279999999,0.009900990099009901,0.016203703703703703
MA1426.2,785.9676000000001,718.130011,0.22772277227722773,0.3319587628865979
MA1427.3,5242.346100000001,5100.126735000002,0.32673267326732675,0.46478873239436624
MA1428.2,2052.6151,926.2112519999996,0.009900990099009901,0.016203703703703703
MA1430.2,1323.1969,822.1043729999997,0.009900990099009901,0.016203703703703703
MA1659.2,4665.0169,1373.540974,0.009900990099009901,0.016203703703703703
MA1660.2,9471.73686,4676.366482099999,0.009900990099009901,0.016203703703703703
MA1661.2,6780.8292,5150.002406000002,0.009900990099009901,0.016203703703703703
MA1662.2,3853.8554,5557.708632,1.0,1.0
MA1663.3,6267.2067,4039.900507000001,0.009900990099009901,0.016203703703703703
MA1664.3,6046.0593,5099.971406999998,0.009900990099009901,0.016203703703703703
MA1665.3,5907.6297,3698.0657090000022,0.009900990099009901,0.016203703703703703
MA1666.3,5752.0538,4086.519976999999,0.009900990099009901,0.016203703703703703
MA1667.3,4809.473730000001,4458.112145600001,0.10891089108910891,0.16244725738396626
MA1669.2,1746.518,1519.043259,0.0297029702970297,0.046255506607929514
MA1670.2,1757.8404,1527.1905780000006,0.019801980198019802,0.0311804008908686
MA1671.2,2219.6698,832.831558,0.009900990099009901,0.016203703703703703
MA1672.2,5499.2759,1747.6346820000006,0.009900990099009901,0.016203703703703703
MA1673.2,3133.4743,1538.338934,0.009900990099009901,0.016203703703703703
MA1674.3,5217.0285,5075.495975,0.32673267326732675,0.46478873239436624
MA1675.2,2212.2425000000003,3000.763807,1.0,1.0
MA1676.3,7082.4568,10483.778672000002,1.0,1.0
MA1677.2,10770.1755,5474.904015000003,0.009900990099009901,0.016203703703703703
MA1678.3,8425.0687,4479.9850350000015,0.009900990099009901,0.016203703703703703
MA1679.2,2380.8006,1541.1994039999997,0.009900990099009901,0.016203703703703703
MA1681.2,5358.447,5498.016730000003,0.7425742574257426,0.9980988593155893
MA1682.2,23871.94859,17415.362678199996,0.009900990099009901,0.016203703703703703
MA1685.2,3148.45781,1704.7182590999996,0.009900990099009901,0.016203703703703703
MA1686.1,1110.19093,1050.8695496999997,0.2871287128712871,0.4151329243353783
MA1687.1,807.54497,742.6226968,0.26732673267326734,0.38888888888888895
MA1688.2,7639.295,3878.735186000001,0.009900990099009901,0.016203703703703703
MA1689.2,4307.8225999999995,2923.9811120000004,0.009900990099009901,0.016203703703703703
MA1690.2,2853.76446,1624.9886476999998,0.009900990099009901,0.016203703703703703
MA1691.2,2000.4313,2607.2795800000004,1.0,1.0
MA1692.2,2200.6592,1806.1055959999985,0.019801980198019802,0.0311804008908686
MA1693.2,1898.046,2070.048041,0.8811881188118812,1.0
MA1694.2,2045.7756,1648.1387459999987,0.019801980198019802,0.0311804008908686
MA1695.2,1657.48614,1291.0008971999998,0.019801980198019802,0.0311804008908686
MA1696.2,2235.0446,1637.9006469999995,0.009900990099009901,0.016203703703703703
MA1697.2,2742.1756,2195.6722589999995,0.009900990099009901,0.016203703703703703
MA1698.2,2191.7317,1336.3839669999995,0.009900990099009901,0.016203703703703703
MA1706.2,5034.3445,6863.368823999997,1.0,1.0
MA1732.1,1288.9993733000001,13.626887464,0.009900990099009901,0.016203703703703703
MA1733.2,3252.866,3476.1915159999994,0.8910891089108911,1.0
MA1734.1,5267.49192,2745.4993765000004,0.009900990099009901,0.016203703703703703
MA1735.2,11220.656,11444.577755,0.7227722772277227,0.9751908396946565
MA1737.2,2639.342,2190.194844,0.009900990099009901,0.016203703703703703
MA1738.1,6580.2123,4269.222201999997,0.009900990099009901,0.016203703703703703
MA1739.2,3857.7088,2539.832064000001,0.009900990099009901,0.016203703703703703
MA1740.2,4093.1000999999997,1339.6429080000003,0.009900990099009901,0.016203703703703703
MA1741.1,5467.4681,4988.620237999999,0.0297029702970297,0.046255506607929514
MA1742.2,1772.4261,1904.1054169999995,0.8118811881188119,1.0
MA1743.2,4740.03273,1686.9178544000004,0.009900990099009901,0.016203703703703703
MA1744.2,1630.6616,1828.5021770000003,0.900990099009901,1.0
MA1745.2,3446.9030000000002,1800.4548449999995,0.009900990099009901,0.016203703703703703
MA1746.1,1674.50752,1664.5937615000003,0.46534653465346537,0.6540755467196819
MA1747.2,7036.4917,5831.148547699998,0.009900990099009901,0.016203703703703703
MA1749.1,1987.45785,1581.2996555000002,0.009900990099009901,0.016203703703703703
MA1750.1,1288.9993733000001,13.626887464,0.009900990099009901,0.016203703703703703
MA1751.2,4271.9249,5056.626853999999,0.9900990099009901,1.0
MA1752.2,1893.8029000000001,1529.6303440000002,0.019801980198019802,0.0311804008908686
MA1753.2,5445.40875,812.5536211999997,0.009900990099009901,0.016203703703703703
MA1754.2,2892.24655,764.4733765000002,0.009900990099009901,0.016203703703703703
MA1756.2,2398.0352,2511.0295760000004,0.7029702970297029,0.9521072796934866
MA1757.2,11264.0494,15150.669121999998,1.0,1.0
MA1758.2,4660.98339,3931.7020339999995,0.009900990099009901,0.016203703703703703
MA1759.2,5513.03272,5384.369059599998,0.31683168316831684,0.4543610547667343
MA1760.1,2782.50828,2990.801422200001,0.9207920792079208,1.0
MA1761.2,7215.90013,7180.277569899998,0.45544554455445546,0.6414342629482072
MA1762.2,5582.2306,3510.5641199999995,0.009900990099009901,0.016203703703703703
MA1764.2,3243.2833,3666.9235337000014,0.9504950495049505,1.0
MA1765.2,3860.6565,4722.787011,1.0,1.0
MA1766.2,4761.2453,3489.4427779999974,0.009900990099009901,0.016203703703703703
MA1768.2,5375.5424,3120.595714,0.009900990099009901,0.016203703703703703
MA1769.2,6577.4601999999995,5602.492137000002,0.009900990099009901,0.016203703703703703
MA1770.2,5806.7047,4082.9378099999994,0.009900990099009901,0.016203703703703703
MA1771.2,4313.9512,4938.4662130000015,0.9900990099009901,1.0
MA1772.2,6603.7049,4794.982911,0.009900990099009901,0.016203703703703703
MA1773.2,5763.0665,4153.650581,0.009900990099009901,0.016203703703703703
MA1774.2,5367.8346,3615.911201,0.009900990099009901,0.016203703703703703
MA1775.2,4024.7766,2263.408551000001,0.009900990099009901,0.016203703703703703
MA1776.2,4073.5228,2717.000434000001,0.009900990099009901,0.016203703703703703
MA1777.2,5125.7036,4520.919646000001,0.009900990099009901,0.016203703703703703
MA1778.2,7684.688,7081.852863999998,0.039603960396039604,0.06140350877192983
MA1779.2,5402.7931,2372.0624119999993,0.009900990099009901,0.016203703703703703
MA1780.2,2417.2478,2536.1062539999994,0.7524752475247525,1.0
MA1781.2,4529.5415,3426.083927999999,0.009900990099009901,0.016203703703703703
MA1783.1,8963.96769,6500.1273092,0.009900990099009901,0.016203703703703703
MA1784.1,5531.78669,3238.674425600001,0.009900990099009901,0.016203703703703703
MA1785.2,2372.2951,2995.180744999999,1.0,1.0
MA1786.2,803.45439,1008.0872797000002,1.0,1.0
MA1787.2,2755.1636,2938.295599000002,0.8316831683168316,1.0
MA1788.1,3831.50873,3061.0523444000005,0.009900990099009901,0.016203703703703703
MA1789.1,5810.6549,3616.182002,0.009900990099009901,0.016203703703703703
MA1790.1,6398.2095,3810.5036409999993,0.009900990099009901,0.016203703703703703
MA1791.1,6162.45918,4586.717314899998,0.009900990099009901,0.016203703703703703
MA1792.1,5089.6442,3744.2562473999988,0.009900990099009901,0.016203703703703703
MA1794.2,7048.643599999999,4102.361072000002,0.009900990099009901,0.016203703703703703
MA1795.2,1825.6099,1063.9497520000002,0.009900990099009901,0.016203703703703703
MA1796.1,1195.9101,1837.3470550000004,1.0,1.0
MA1797.1,4213.0044,4283.000671,0.594059405940594,0.8235294117647058
MA1800.1,4147.3898,4207.375046,0.5841584158415841,0.8113948919449901
MA1802.2,3427.104,2175.675555,0.009900990099009901,0.016203703703703703
MA1803.2,2189.65574,2211.279556700001,0.5445544554455446,0.7593688362919133
MA1805.2,2118.2829,1177.2626489999996,0.009900990099009901,0.016203703703703703
MA1807.2,14086.0052,15266.180940000002,0.9900990099009901,1.0
MA1808.2,4058.5654,1424.6876630000008,0.009900990099009901,0.016203703703703703
MA1809.2,2218.9302000000002,1867.2306090000006,0.019801980198019802,0.0311804008908686
MA1810.2,4631.2442,2999.3645650000003,0.009900990099009901,0.016203703703703703
MA1811.2,4103.5675,1438.1708839999994,0.009900990099009901,0.016203703703703703
MA1812.2,11274.1631,2058.911443000001,0.009900990099009901,0.016203703703703703
MA1813.2,6664.3438,7019.443950999998,0.8811881188118812,1.0
MA1814.2,19336.656,9221.74472,0.009900990099009901,0.016203703703703703
MA1815.2,2711.9766,1211.8308500000003,0.009900990099009901,0.016203703703703703
MA1817.2,2165.96978,518.7454693000001,0.009900990099009901,0.016203703703703703
MA1818.1,2174.63431,728.6660677000003,0.009900990099009901,0.016203703703703703
MA1819.2,2576.5204,624.124636,0.009900990099009901,0.016203703703703703
MA1820.2,2241.9579400000002,527.4846227999994,0.009900990099009901,0.016203703703703703
MA1821.2,1390.53857,375.2003060999999,0.009900990099009901,0.016203703703703703
MA1822.2,1654.244,2320.1410370000003,1.0,1.0
MA1823.2,34272.216,9076.09912,0.009900990099009901,0.016203703703703703
MA1824.2,8173.0912,8679.540094000002,0.9603960396039604,1.0
MA1827.2,2218.9782,2528.1307560000005,0.9702970297029703,1.0
MA1828.2,2958.1372,1562.0223419999998,0.009900990099009901,0.016203703703703703
MA1829.2,2473.5845,2595.2130850000003,0.7524752475247525,1.0
MA1830.2,13462.384,13077.379920000001,0.2079207920792079,0.30497925311203317
MA1831.2,2941.9358,879.891731,0.009900990099009901,0.016203703703703703
MA1832.2,2110.24531,687.9158074,0.009900990099009901,0.016203703703703703
MA1833.2,2399.91573,516.4994581000001,0.009900990099009901,0.016203703703703703
MA1834.2,3229.389,954.9972750000004,0.009900990099009901,0.016203703703703703
MA1835.2,2093.8686000000002,2882.752434000001,1.0,1.0
MA2005.2,4130.77046,2099.7211586000003,0.009900990099009901,0.016203703703703703
MA2006.2,7340.85213,4267.7444302,0.009900990099009901,0.016203703703703703
MA2007.2,8874.445600000001,3192.216821000001,0.009900990099009901,0.016203703703703703
MA2008.2,3182.3806,3333.775285999999,0.7821782178217822,1.0
MA2009.2,8188.78903,5414.612915599999,0.009900990099009901,0.016203703703703703
MA2010.2,4079.7432,2552.1060240000006,0.009900990099009901,0.016203703703703703
MA2011.2,2502.5432,1622.396888,0.009900990099009901,0.016203703703703703
MA2013.2,3147.30615,715.25595,0.009900990099009901,0.016203703703703703
MA2014.2,5230.6065,1744.67784,0.009900990099009901,0.016203703703703703
MA2015.2,1693.9755,2626.373071000001,1.0,1.0
MA2016.2,2446.2984,2561.5669170000006,0.7029702970297029,0.9521072796934866
MA2017.2,1975.2142,1330.0620889999993,0.009900990099009901,0.016203703703703703
MA2018.2,4274.9732,3398.162008000001,0.009900990099009901,0.016203703703703703
MA2019.2,5128.9311,3161.629339,0.009900990099009901,0.016203703703703703
MA2020.2,7052.3051,4190.851628,0.009900990099009901,0.016203703703703703
MA2021.2,3381.756,1292.1180819999997,0.009900990099009901,0.016203703703703703
MA2022.2,3661.74691,600.6413099,0.009900990099009901,0.016203703703703703
MA2023.2,3757.26228,5307.359626199999,1.0,1.0
MA2024.2,4324.84076,2389.0872304000004,0.009900990099009901,0.016203703703703703
MA2025.2,8822.2585,3914.987110999999,0.009900990099009901,0.016203703703703703
MA2026.2,5727.7495,5610.0337230000005,0.31683168316831684,0.4543610547667343
MA2027.2,3492.4925,3390.3550550000014,0.2871287128712871,0.4151329243353783
MA2028.2,5702.9096,6227.3198530000045,0.9801980198019802,1.0
MA2029.2,1773.02559,1392.055782,0.019801980198019802,0.0311804008908686
MA2030.2,4552.5794,3128.8775920000003,0.009900990099009901,0.016203703703703703
MA2031.2,2439.2745,2524.0861979999986,0.6336633663366337,0.875
MA2032.2,7130.1741999999995,3928.3526600000014,0.009900990099009901,0.016203703703703703
MA2033.2,6747.51568,4863.5478852000015,0.009900990099009901,0.016203703703703703
MA2034.2,5195.9442,5054.9836700000005,0.32673267326732675,0.46478873239436624
MA2035.2,6844.24217,4270.522282599999,0.009900990099009901,0.016203703703703703
MA2036.2,4090.1436000000003,2558.612052000001,0.009900990099009901,0.016203703703703703
MA2037.2,5229.7695,5087.891325000001,0.32673267326732675,0.46478873239436624
MA2038.2,4412.3721,4975.739723999998,1.0,1.0
MA2039.2,3384.9504,1003.7376539999996,0.009900990099009901,0.016203703703703703
MA2040.2,3619.5182,984.9599030000002,0.009900990099009901,0.016203703703703703
MA2041.2,5750.7004,2538.2360829999984,0.009900990099009901,0.016203703703703703
MA2042.2,5916.724,2423.9018760000004,0.009900990099009901,0.016203703703703703
MA2043.2,10544.1435,5360.003055,0.009900990099009901,0.016203703703703703
MA2044.2,4076.4384,2550.038688000001,0.009900990099009901,0.016203703703703703
MA2045.2,7497.66159,5509.906237500003,0.009900990099009901,0.016203703703703703
MA2046.2,884.9982,1760.449782,1.0,1.0
MA2047.2,4182.2568,2616.2339759999995,0.009900990099009901,0.016203703703703703
MA2048.2,6125.1238,3585.0781239999988,0.009900990099009901,0.016203703703703703
MA2049.2,10813.9692,5497.166075999999,0.009900990099009901,0.016203703703703703
MA2050.2,4141.3032,2590.6152240000015,0.009900990099009901,0.016203703703703703
MA2051.2,6350.2462,5800.522203,0.009900990099009901,0.016203703703703703
MA2052.2,10580.2706,9940.837138,0.039603960396039604,0.06140350877192983
MA2053.2,5048.4481,3485.534623999999,0.009900990099009901,0.016203703703703703
MA2055.1,1705.0634,1987.9989650000007,0.9306930693069307,1.0
MA2057.1,4771.3983,1731.9272819999999,0.009900990099009901,0.016203703703703703
MA2060.1,4751.0516,1638.2833269999996,0.009900990099009901,0.016203703703703703
MA2061.1,4225.8036,1366.2625020000007,0.009900990099009901,0.016203703703703703
MA2064.1,4341.7652,1377.2826610000002,0.009900990099009901,0.016203703703703703
MA2065.1,1700.1947,1264.1745409999996,0.019801980198019802,0.0311804008908686
MA2066.1,2207.998,2537.1160550000004,0.9306930693069307,1.0
MA2067.1,3746.49762,1245.5356007,0.009900990099009901,0.016203703703703703
MA2068.1,2937.1419,1517.3620280000002,0.009900990099009901,0.016203703703703703
MA2071.1,5033.9472,1663.2899409999995,0.009900990099009901,0.016203703703703703
MA2072.1,1815.3705,1938.4750500000002,0.8217821782178217,1.0
MA2074.1,2540.8368,869.5747970000002,0.009900990099009901,0.016203703703703703
MA2075.1,6769.347,1848.874448,0.009900990099009901,0.016203703703703703
MA2076.1,4641.8246,1199.35313,0.009900990099009901,0.016203703703703703
MA2077.1,5075.8062,1849.8307579999996,0.009900990099009901,0.016203703703703703
MA2078.1,2519.1797,849.7363149999999,0.009900990099009901,0.016203703703703703
MA2079.1,1146.4994,737.2152520000004,0.009900990099009901,0.016203703703703703
MA2083.1,3139.5134000000003,2546.5924029999996,0.009900990099009901,0.016203703703703703
MA2086.1,4812.8166,1770.042537,0.009900990099009901,0.016203703703703703
MA2087.1,6496.7243,1421.2220550000004,0.009900990099009901,0.016203703703703703
MA2088.1,1367.934,819.1149439999997,0.009900990099009901,0.016203703703703703
MA2089.1,2101.167,1167.75027,0.009900990099009901,0.016203703703703703
MA2091.1,1837.4333000000001,1976.0194489999994,0.8217821782178217,1.0
MA2092.1,4291.4,2546.917808,0.009900990099009901,0.016203703703703703
MA2104.1,14003.98018,6990.659763600001,0.009900990099009901,0.016203703703703703
MA2106.1,3056.7059,3090.7521650000003,0.5643564356435643,0.7854330708661416
MA2343.1,1911.9265,2027.81231,0.7326732673267327,0.9866666666666667
MA2344.1,20759.48563,18889.270722699996,0.009900990099009901,0.016203703703703703
MA2348.1,21085.11395,6504.287002199999,0.009900990099009901,0.016203703703703703
MA2349.1,7454.052900000001,8826.919605000003,1.0,1.0
MA2350.1,2964.5339999999997,1378.5779,0.009900990099009901,0.016203703703703703
MA2351.1,3050.8977,4537.439807999999,1.0,1.0
MA2352.1,3870.476,2835.0331869999995,0.009900990099009901,0.016203703703703703
MA2353.1,8316.838240000001,9862.9511238,1.0,1.0
MA2354.1,1921.1746,2545.6632310000005,1.0,1.0
MA2357.1,3803.5840000000003,2414.681529999999,0.009900990099009901,0.016203703703703703
MA2359.1,4816.9044,4837.947946999999,0.504950495049505,0.7069306930693069
MA2360.1,2547.6189,4032.690498,1.0,1.0
MA2362.1,4058.5376,4958.895795000002,1.0,1.0
MA2363.1,898.7252,1413.2413360000003,1.0,1.0
MA2364.1,2131.595,988.49589,0.009900990099009901,0.016203703703703703
MA2365.1,3276.7565999999997,3489.161724000001,0.8316831683168316,1.0
MA2367.1,2919.8068,3204.6313740000005,0.9405940594059405,1.0
MA2369.1,7028.8074,9477.485619,1.0,1.0
MA2371.1,6580.2123,4269.222201999997,0.009900990099009901,0.016203703703703703
MA2372.1,5380.5078,3846.9925670000007,0.009900990099009901,0.016203703703703703
MA2374.1,14728.9398,13935.512831000002,0.04950495049504951,0.07575757575757576
MA2375.1,4660.72103,1521.7159617999998,0.009900990099009901,0.016203703703703703
MA2376.1,1927.984,1692.4787789999996,0.04950495049504951,0.07575757575757576
MA2377.1,1863.8982,924.3963979999997,0.009900990099009901,0.016203703703703703
MA2380.1,18567.2806,12425.922274000002,0.009900990099009901,0.016203703703703703
MA2384.1,4546.1722,1330.83955,0.009900990099009901,0.016203703703703703
MA2386.1,1916.0976,1105.6611019999996,0.009900990099009901,0.016203703703703703
MA2387.1,1806.4588,1430.021885,0.009900990099009901,0.016203703703703703
MA2388.1,4685.9194,4622.248563,0.43564356435643564,0.6147704590818363
MA2389.1,4891.4839,1656.237887,0.009900990099009901,0.016203703703703703
MA2390.1,2088.4745,962.8759389999999,0.009900990099009901,0.016203703703703703
MA2391.1,1894.1124,1756.9551639999993,0.21782178217821782,0.3188405797101449
MA2392.1,1410.772,1740.0399239999997,1.0,1.0
MA2393.1,1416.6723,730.6177919999998,0.009900990099009901,0.016203703703703703
MA2395.1,2175.1675,1737.277121,0.019801980198019802,0.0311804008908686
MA2396.1,11667.9693,6341.7268556,0.009900990099009901,0.016203703703703703
MA2398.1,3619.0001,685.1518299999999,0.009900990099009901,0.016203703703703703
MA2399.1,1753.07025,695.6654021999999,0.009900990099009901,0.016203703703703703
MA2400.1,2531.3764,1408.9650449999992,0.009900990099009901,0.016203703703703703
MA2401.1,6861.44244,1605.8021148999999,0.009900990099009901,0.016203703703703703
MA2404.1,4099.2049,2132.634938000001,0.009900990099009901,0.016203703703703703
MA2406.1,4159.9551,1355.5363290000003,0.009900990099009901,0.016203703703703703
MA2407.1,3792.9774,1153.483986,0.009900990099009901,0.016203703703703703
MA2408.1,623.7755,469.73877080000005,0.019801980198019802,0.0311804008908686
MA2409.1,5000.9191,4129.0597050000015,0.009900990099009901,0.016203703703703703
MA2410.1,3788.4571,3008.355887,0.009900990099009901,0.016203703703703703
MA2411.1,6682.1039,6289.268736000002,0.12871287128712872,0.19157894736842107
MA2412.1,4511.2549,3689.6146799999988,0.009900990099009901,0.016203703703703703
MA2413.1,6080.08613,1504.6664523999998,0.009900990099009901,0.016203703703703703
MA2414.1,1635.337,1626.1963289999999,0.504950495049505,0.7069306930693069
MA2415.1,1625.17814,1071.5446901,0.009900990099009901,0.016203703703703703
MA2416.1,2053.7814,586.7698615000003,0.009900990099009901,0.016203703703703703
MA2417.1,1227.1823,1192.1347760000003,0.42574257425742573,0.6032064128256514
MA2418.1,1655.9987,888.4297080000002,0.009900990099009901,0.016203703703703703
MA2419.1,4802.8577,4866.142519000003,0.6237623762376238,0.863013698630137
MA2420.1,4780.7162,5704.1145590000015,1.0,1.0
MA2421.1,4518.8474,5731.908573000001,1.0,1.0
MA2422.1,3771.252,1912.6629819999998,0.009900990099009901,0.016203703703703703
MA2423.1,3518.04009,1311.5071457000001,0.009900990099009901,0.016203703703703703
MA2424.1,3451.16368,1443.0559054999994,0.009900990099009901,0.016203703703703703
MA2425.1,663.71761,1797.0842828999996,1.0,1.0
MA2426.1,659.80895,1256.8877393,1.0,1.0
MA2427.1,719.89448,1473.850877899999,1.0,1.0
MA2428.1,534.74808,1166.5401547999998,1.0,1.0
MA2429.1,584.77059,1145.9698163999994,1.0,1.0
MA2430.1,627.70218,1446.2758896000005,1.0,1.0
MA2431.1,799.4408,1661.9508144999998,1.0,1.0
MA2432.1,8015.8153999999995,10074.707778,1.0,1.0
MA2433.1,1001.6256,2104.151721,1.0,1.0
MA2434.1,979.04857,2025.8517941999985,1.0,1.0
MA2435.1,657.61466,1623.5436519999994,1.0,1.0
MA2436.1,617.86232,1482.0127802999996,1.0,1.0
MA2437.1,446.23582,1182.7957648000001,1.0,1.0
MA2438.1,924.06376,1796.9550787000003,1.0,1.0
MA2439.1,521.87902,1268.2496716999997,1.0,1.0
MA2440.1,657.54092,1557.775632099999,1.0,1.0
MA2441.1,1129.00009,2242.4696193000004,1.0,1.0
MA2442.1,714.57756,1558.1045801000007,1.0,1.0
MA2443.1,630.72615,1390.6161579999998,1.0,1.0
MA2444.1,607.99208,1320.0993203,1.0,1.0
MA2445.1,1201.49593,2066.2529219000007,1.0,1.0
MA2446.1,683.50781,1523.6619318000003,1.0,1.0
MA2447.1,1959.7005000000001,5041.553684999999,1.0,1.0
MA2448.1,681.87806,1379.7725957000005,1.0,1.0
MA2449.1,978.52835,1915.2051896999997,1.0,1.0
MA2450.1,1031.1055000000001,1893.2216920999997,1.0,1.0
MA2451.1,618.8254,1199.1307508999996,1.0,1.0
MA2452.1,2789.33,5487.6683889999995,1.0,1.0
MA2453.1,2627.6175,5361.032413,1.0,1.0
MA2454.1,4970.8778,7617.4868,1.0,1.0
MA2455.1,718.40311,1497.2893720000002,1.0,1.0
